369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384
0.0
0.01,0.00831692717522058,0.0512390576882342,0.0512117675479342
0.02,0.00788708908636976,0.0217875741968482,0.0503644918803517,0.137904823346394,0.137831144674130
0.03,0.0278633889460080,0.0494811524314882,0.0931994986416248,0.226193319856056,0.226072086849312
0.04,0.0482174676570430,0.0776983568910306,0.136844276670598,0.316150553981159,0.315980559280467
0.05,0.0689601439818167,0.106454180290428,0.181322007476842,0.407824288222497,0.407604280997919
0.06,0.0901032426446457,0.135765084877065,0.226658254263131
0.07,0.111658143940280,0.165646769277640,0.272877182213009
0.08,0.133636997160163,0.196116069865231,0.320004822989168
0.09,0.156052434258298,0.227190491754755,0.368068242036759
0.1,0.178917594060493,0.258888242339065,0.417095590415610
0.11,0.202247680527375,0.291230483445264
0.12,0.226055788162530,0.324235272269074
0.13,0.250356760637933,0.357923178455015
0.14,0.275166062627584,0.392315632032904
0.15,0.300499812626179,0.427434968878362
0.16,0.326131733728883
0.17,0.352277796582652
0.18,0.378953627392437
0.19,0.406175492076139
0.2
0.21
0.22
0.23
0.24
0.25
0.26
0.27
0.28
0.29
0.3
0.31
0.32
0.33
0.34
0.35000000000000003
0.36
0.37
0.38
0.39
0.4
0.41000000000000003
0.42
0.43
0.44
0.45
0.46
0.47000000000000003
0.48
0.49
0.5
0.51
0.52
0.53
0.54
0.55
0.56
0.5700000000000001
0.58
0.59
0.6
0.61
0.62
0.63
0.64
0.65
0.66
0.67
0.68
0.6900000000000001
0.7000000000000001
0.71
0.72
0.73
0.74
0.75
0.76
0.77
0.78
0.79
0.8
0.81
0.8200000000000001
0.8300000000000001
0.84
0.85
0.86
0.87
0.88
0.89
0.9
0.91
0.92
0.93
0.9400000000000001
0.9500000000000001
0.96
0.97
0.98
0.99
